image_name;oiv;sporulation;densite_sporulation;necrose;surface_necrosee;taille_necrose;ligne;colonne;experiment;sheet
Exp21DM08_inoc2_T4_P10;md;md;md;md;md;md;a;3;Exp21DM08_inoc2_saisie;4dpi
Exp21DM08_inoc2_T4_P10;md;md;md;md;md;md;b;3;Exp21DM08_inoc2_saisie;4dpi
Exp21DM08_inoc2_T4_P10;md;md;md;md;md;md;c;3;Exp21DM08_inoc2_saisie;4dpi
Exp21DM08_inoc2_T4_P12;md;md;md;md;md;md;a;2;Exp21DM08_inoc2_saisie;4dpi
Exp21DM08_inoc2_T4_P12;md;md;md;md;md;md;b;2;Exp21DM08_inoc2_saisie;4dpi
Exp21DM08_inoc2_T4_P12;md;md;md;md;md;md;c;2;Exp21DM08_inoc2_saisie;4dpi
Exp21DM08_inoc2_T4_P35;md;md;md;md;md;md;a;3;Exp21DM08_inoc2_saisie;4dpi
Exp21DM08_inoc2_T4_P35;md;md;md;md;md;md;b;3;Exp21DM08_inoc2_saisie;4dpi
Exp21DM08_inoc2_T4_P35;md;md;md;md;md;md;c;3;Exp21DM08_inoc2_saisie;4dpi
Exp21DM08_inoc2_T4_P37;md;md;md;md;md;md;a;2;Exp21DM08_inoc2_saisie;4dpi
Exp21DM08_inoc2_T4_P37;md;md;md;md;md;md;b;2;Exp21DM08_inoc2_saisie;4dpi
Exp21DM08_inoc2_T4_P37;md;md;md;md;md;md;c;2;Exp21DM08_inoc2_saisie;4dpi
Exp21DM08_inoc2_T4_P54;md;md;md;md;md;md;a;1;Exp21DM08_inoc2_saisie;4dpi
Exp21DM08_inoc2_T4_P54;md;md;md;md;md;md;b;1;Exp21DM08_inoc2_saisie;4dpi
Exp21DM08_inoc2_T4_P54;md;md;md;md;md;md;c;1;Exp21DM08_inoc2_saisie;4dpi
